frame,joint_0_x,joint_0_y,joint_1_x,joint_1_y,joint_2_x,joint_2_y,joint_3_x,joint_3_y,joint_4_x,joint_4_y,joint_5_x,joint_5_y,joint_6_x,joint_6_y,joint_7_x,joint_7_y,joint_8_x,joint_8_y,joint_9_x,joint_9_y,joint_10_x,joint_10_y,joint_11_x,joint_11_y,joint_12_x,joint_12_y,joint_13_x,joint_13_y,joint_14_x,joint_14_y,joint_15_x,joint_15_y,joint_16_x,joint_16_y,joint_17_x,joint_17_y,joint_18_x,joint_18_y,joint_19_x,joint_19_y,joint_20_x,joint_20_y,joint_21_x,joint_21_y,joint_22_x,joint_22_y,joint_23_x,joint_23_y,joint_24_x,joint_24_y
10,0.6597263999999998,1.4385079,0.7009115000000001,1.310127,0.6565645,1.2085762,0.6709706999999998,0.95366204,0.6459782000000001,0.74642754,0.7819498,1.2611548,0.8291360999999999,0.99612254,0.8284717000000001,0.7753922,0.6680752999999999,0.82496554,0.6099290000000002,0.74257636,0.44447519999999985,0.43680173,0.5778355999999998,0.08685017,0.7123940000000002,0.71293205,0.8169832000000001,0.37728631,1.0255467999999999,0.17485517,0.5768439999999999,1.474442,0.6201664999999998,1.4786123,,,,,1.0140183,0.05627793,,,,,0.507126,0.04133421,,,,
11,0.6501937,1.4399824,0.6896734000000002,1.3112774,0.6438462999999999,1.2098182,0.6534163999999998,0.95451087,0.6206266999999999,0.7468328,0.7730435999999998,1.2616639,0.8209696000000002,0.99677354,0.8256610000000002,0.7767108,0.6588441999999999,0.8255656,0.6011498,0.7424127,0.43941799999999986,0.43319505,0.5787437,0.086211264,0.7036720000000001,0.71392834,0.7942578999999999,0.3674187,1.0104022000000001,0.18031108,0.5679305000000001,1.476819,0.6115992000000001,1.4803511,,,,,1.0079405000000001,0.05959797,,,,,0.5073732999999998,0.04122609,,,,
12,0.6404092000000001,1.4416447,0.6782897000000001,1.3127058,0.6302376000000001,1.2114605,0.6344929000000001,0.9558684,0.5953629999999999,0.74816614,0.7643354000000002,1.2623786,0.8140247,0.99782085,0.8229768000000002,0.7788232,0.6508064,0.8264114,0.5937548000000001,0.7421961,0.4347314999999998,0.43007398,0.5797686999999998,0.086128175,0.6967528000000001,0.7154066,0.7718889999999998,0.3594178,0.9963799,0.19347757,0.5589154000000001,1.4797614,0.6029372,1.4826581,,,,,0.9961066000000001,0.07168859,,,,,0.5076103000000001,0.041266143,,,,
13,0.630344,1.4432801,0.6671342999999998,1.3143153,0.6159026999999999,1.2134557,0.6156614,0.95783263,0.5707452000000002,0.7502214,0.7562405999999999,1.2636182,0.8077638,0.999423,0.8219922,0.7816208,0.6429507999999999,0.827335,0.5860979999999998,0.7428683,0.43091500000000016,0.42750835,0.5804271999999999,0.0862093,0.6896097999999999,0.71656036,0.7488961000000001,0.35223603,0.9812607999999998,0.20660555,0.5496902000000001,1.4826674,0.5941185999999998,1.484904,,,,,0.9811255999999999,0.08483231,,,,,0.5077064,0.04149449,,,,
14,0.6208304999999998,1.4455605,0.6562351999999998,1.3164339,0.601556,1.2160593,0.5974716999999998,0.9605355,0.5459063,0.75335866,0.7488313,1.2649239,0.8029761,1.0012561,0.8202858000000002,0.7848924,0.6356356000000001,0.8286537,0.5791407,0.7436639,0.4276629999999999,0.4251614,0.5810401000000001,0.08631027,0.683268,0.7182772,0.7270534,0.34811586,0.9638414000000002,0.2184667,0.5407869999999999,1.4857173,0.5856488,1.4877352,,,,,0.9643229999999998,0.09724283,,,,,0.5078602000000001,0.041446686,,,,
15,0.6112120000000001,1.4483247,0.6454257999999999,1.319062,0.5869740999999999,1.2192794,0.5786519999999999,0.9640092,0.5205563999999998,0.7570003,0.7418155999999998,1.2665353,0.7987440000000001,1.0034662,0.8176937,0.78842485,0.6282817999999999,0.8306702,0.5719470000000002,0.7451622,0.4243511999999998,0.4233661,0.5811389999999999,0.086845815,0.6765759999999998,0.72062767,0.7046169999999998,0.34638107,0.9463363,0.23214167,0.5316264999999998,1.4891398,0.5766594,1.4907198,,,,,0.9434110000000002,0.110967696,,,,,0.5081250000000002,0.041645467,,,,
16,0.6016710000000001,1.45169,0.6345562999999999,1.3222859,0.5722331999999999,1.2232757,0.5591330000000001,0.9682265,0.4954711999999999,0.76226294,0.7347457,1.2685766,0.7936404000000001,1.0059524,0.8154645,0.79280406,0.6209755000000001,0.8331614,0.5649614000000001,0.7470653,0.42137480000000016,0.4218769,0.5809479,0.08743358,0.6697574,0.72346556,0.6821537000000002,0.3469541,0.9275498,0.24472213,0.5225390999999999,1.4932275,0.5676860000000001,1.4943628,,,,,0.9232483,0.12362081,,,,,0.5082306999999999,0.041773558,,,,
17,0.5925530000000001,1.4556504,0.6241395000000001,1.3262146,0.5577532999999999,1.2281518,0.5403875999999999,0.9733523,0.47124580000000016,0.76832944,0.7279263,1.27146,0.7906523000000001,1.0097415,0.8138616000000001,0.7983365,0.6139600000000001,0.8362157,0.5587214999999999,0.7493864,0.4200233999999998,0.42063123,0.5810114999999998,0.087575436,0.6636117000000001,0.7270362,0.6594641000000001,0.34985313,0.9073292999999998,0.25636715,0.5137261999999998,1.4975635,0.5590350000000002,1.4984975,,,,,0.9037256,0.13510674,,,,,0.5081262999999998,0.041941524,,,,
18,0.5832999000000001,1.4600606,0.6139963000000002,1.3307713,0.5434996999999999,1.2338359,0.5217497,0.9793006,0.4476901999999998,0.7752782,0.7212242999999998,1.274956,0.7855272000000002,1.0136709,0.8129515999999999,0.80399376,0.6075240000000002,0.8399503,0.5530941,0.7520878,0.41912899999999986,0.41965324,0.5810862000000001,0.0876956,0.6583747999999998,0.7314909,0.6365026999999999,0.35536104,0.8862342999999999,0.2671488,0.5046477,1.5020869,0.5500908,1.5028801,,,,,0.8842876,0.1456002,,,,,0.5079606000000001,0.042120636,,,,
19,0.5741581999999998,1.4651998,0.6040350999999999,1.3361392,0.529471,1.2405033,0.5030429999999999,0.986354,0.4247727000000001,0.78318673,0.7145863000000001,1.2791171,0.7791549999999998,1.0179776,0.8109194999999998,0.8098047,0.6013668000000001,0.8441522,0.5476774999999998,0.75522876,0.41767200000000004,0.4191064,0.580899,0.08823168,0.6536228999999998,0.7364813,0.6139781000000002,0.36304894,0.8647923,0.27678895,0.49545379999999994,1.5068645,0.5409731999999998,1.5075576,,,,,0.8650120000000001,0.15504539,,,,,0.5076344000000002,0.042526603,,,,
20,0.5651343,1.4713233,0.5949388,1.3428686,0.5160366999999999,1.2481306,0.4851670000000001,0.99439335,0.402574,0.79217124,0.7084986999999998,1.2842194,0.7736309000000001,1.0233079,0.8084614000000001,0.81650496,0.5931685,0.85169727,0.5407329999999999,0.7600999,0.41600899999999985,0.41894364,0.5809472000000002,0.0891909,0.6454797000000001,0.74538046,0.5921896000000002,0.37503862,0.8421154,0.2855069,0.4864457,1.5127451,0.5320706,1.5133319,,,,,0.8455819999999998,0.16376954,,,,,0.5074573,0.0430395,,,,
21,0.5567622000000001,1.4777362,0.5858028000000002,1.3494918,0.5029482999999999,1.256956,0.4692552000000001,1.003651,0.3813673999999998,0.80259293,0.7024062,1.290099,0.7698383,1.029768,0.8055780000000001,0.824534,0.5867667000000001,0.8563151,0.5346700000000002,0.76549274,0.4167223,0.42096323,0.5804225999999999,0.0903098,0.6414726000000002,0.75012803,0.5696310000000002,0.38631,0.8209507,0.2925642,0.47787710000000017,1.518316,0.523638,1.5188768,,,,,0.8269991999999999,0.17114669,,,,,0.507066,0.0431422,,,,
22,0.5479717000000002,1.4849584,0.5770844999999998,1.3571358,0.4905195,1.266218,0.4542649999999999,1.0133586,0.36100960000000004,0.8138114,0.6968424,1.2968874,0.7656922000000002,1.0369085,0.8028947999999998,0.83348525,0.5795875000000001,0.86366224,0.5277536,0.77200276,0.41682620000000004,0.4232939,0.5792494000000001,0.092124104,0.6351619,0.7580659,0.5483837,0.40091836,0.798384,0.29912394,0.46881530000000016,1.5245614,0.5146755999999999,1.5251403,,,,,0.8079002000000002,0.17858166,,,,,0.5069582000000001,0.04333496,,,,
23,0.5392229999999998,1.4929967,0.5686412000000001,1.3656728,0.47834520000000014,1.2759799,0.4395468,1.0235573,0.3418844000000001,0.825293,0.6914476999999999,1.3047725,0.7613105999999998,1.0450597,0.8009881999999999,0.84324837,0.5723457000000001,0.8720146,0.5207982000000002,0.77921003,0.4167337,0.42663363,0.5775948,0.094729125,0.6286369999999999,0.76713556,0.5278971000000001,0.41701105,0.7764142,0.304806,0.45977330000000016,1.5316079,0.5057585000000002,1.5323987,,,,,0.7869503,0.18537128,,,,,0.5062494000000002,0.04396677,,,,
24,0.5303447000000001,1.5019214,0.5596459999999999,1.3750594,0.466361,1.2864583,0.4255418999999998,1.0343893,0.32413479999999995,0.8369577,0.6858544000000002,1.3130143,0.7567586999999998,1.0535836,0.7987218,0.852411,0.5647540000000002,0.88099223,0.5134162999999998,0.7870339,0.4164897999999999,0.43100244,0.5753284000000001,0.09818226,0.6216962000000001,0.7768355,0.508273,0.43410185,0.7545356999999999,0.30874783,0.4506888,1.5397816,0.4968154,1.5408568,,,,,0.7651690000000002,0.19106466,,,,,0.505306,0.044800222,,,,
25,0.5217814000000001,1.5109297,0.5515162999999998,1.3847177,0.4551609000000001,1.297545,0.41229249999999995,1.0458735,0.30743739999999997,0.8491597,0.6804223,1.3222747,0.7514324000000001,1.0628811,0.7959344000000002,0.86274713,0.5569419999999998,0.8902824,0.5054938999999998,0.79543227,0.4161657999999999,0.43629918,0.5724141999999999,0.102204084,0.6142637999999998,0.786647,0.48890659999999997,0.45169806,0.7327727999999998,0.3116398,0.4415205000000002,1.5471758,0.48760059999999994,1.5485253,,,,,0.7424107000000002,0.19603568,,,,,0.5043747000000001,0.045631886,,,,
26,0.5135386,1.5203831,0.5447958000000002,1.3954594,0.4445321999999998,1.3092911,0.39988920000000006,1.0579507,0.2913364999999999,0.86225307,0.6753792999999999,1.3321635,0.7461053999999998,1.0726895,0.7929491999999998,0.8733752,0.5475945000000002,0.901355,0.496626,0.80488724,0.41628929999999986,0.44263655,0.5687852000000002,0.10674834,0.6048021000000001,0.79863155,0.4700498999999998,0.4696982,0.7111966999999999,0.31361347,0.43260070000000006,1.5547998,0.4786074,1.5565194,,,,,0.7185895000000002,0.20047075,,,,,0.5029270000000001,0.04663694,,,,
27,0.505036,1.5302912,0.5371969000000001,1.4063599,0.43423029999999985,1.3216145,0.3880564999999998,1.0705761,0.27568340000000013,0.87585753,0.6696371999999999,1.3421917,0.7408667000000002,1.0828207,0.7898592999999998,0.8840983,0.5391366,0.9121044,0.4883997,0.8144356,0.41662620000000006,0.44969395,0.5642786000000002,0.11142403,0.5966005000000001,0.81015646,0.45231580000000005,0.48790517,0.6895905,0.31434274,0.4235318000000001,1.5631433,0.46948239999999997,1.5653037,,,,,0.6939104,0.20406568,,,,,0.5008952999999998,0.047629714,,,,
28,0.49658440000000015,1.5400567,0.5295567999999999,1.4170533,0.42404870000000017,1.3329576,0.37487959999999987,1.082542,0.2598487999999999,0.8887274,0.6638098000000001,1.3526602,0.7348401999999998,1.0932257,0.7865033000000001,0.8947897,0.5311021999999999,0.9227871,0.4806178000000001,0.8240292,0.41734170000000015,0.4572841,0.5590918,0.11630404,0.5886965000000002,0.8215657,0.43541929999999995,0.50579816,0.6682777,0.31385255,0.41450759999999987,1.5712379,0.46038200000000007,1.5738256,,,,,0.6702436999999999,0.20671159,,,,,0.4983683000000001,0.04845214,,,,
29,0.48809080000000016,1.5498322,0.5223460000000002,1.4280748,0.4145585999999999,1.3462508,0.3657965999999999,1.0958409,0.2477393000000001,0.9026311,0.6574882999999998,1.362953,0.7292472999999999,1.1036704,0.7821370000000001,0.9054217,0.5225558000000001,0.9336514,0.47265429999999986,0.83364147,0.4182174000000001,0.4652098,0.5533351999999998,0.12143713,0.5801604,0.83332056,0.41899469999999983,0.5232779,0.6464210000000001,0.3130464,0.4053981000000002,1.5794462,0.45107300000000006,1.5824859,,,,,0.6451250000000002,0.20937097,,,,,0.49514440000000004,0.04913348,,,,
30,0.4797633000000001,1.5595037,0.5149442999999998,1.4386059,0.405208,1.3577689,0.3535482999999999,1.1077642,0.23468920000000004,0.9146905,0.6510375000000002,1.3731725,0.7238045,1.1141516,0.7773322999999999,0.9151504,0.513547,0.9443986,0.4641609999999998,0.8432668,0.4193652000000001,0.47339937,0.5473344,0.12687314,0.5707838999999999,0.8448655,0.4027660000000002,0.539901,0.6241175999999999,0.31306607,0.39640999999999993,1.5874454,0.4418375000000001,1.5910491,,,,,0.6167172999999999,0.21323937,,,,,0.49177649999999984,0.050296724,,,,
31,0.4715742999999999,1.5689459,0.5077704999999999,1.4487238,0.3965825999999999,1.3706132,0.34549200000000013,1.1205182,0.2244117000000001,0.9277636,0.644304,1.3829848,0.7186286000000002,1.1243551,0.7727916000000001,0.9249053,0.5044080000000002,0.9547542,0.4555779000000002,0.8526392,0.42037199999999997,0.4816991,0.5412499999999998,0.13259238,0.5610678,0.8559498,0.38740629999999987,0.5550018,0.6017109999999999,0.31143504,0.3876162000000001,1.5952069,0.4327945999999998,1.5992502,,,,,0.590373,0.21285468,,,,,0.4883508999999999,0.051838517,,,,
32,0.4630312999999999,1.5770364,0.500089,1.4577715,0.38749600000000006,1.3810382,0.3340049999999999,1.131159,0.21272519999999995,0.9383865,0.6370564000000001,1.3918592,0.7136385000000001,1.1338521,0.7685810000000002,0.9340781,0.49567320000000015,0.9642011,0.4478168,0.8612128,0.42011449999999995,0.48964012,0.5353176999999998,0.13879299,0.5521798000000002,0.8661574,0.37280420000000003,0.5692913,0.5795465000000002,0.30934262,0.3786990000000001,1.6019609,0.4237647,1.6062472,,,,,0.5626435000000001,0.21418929,,,,,0.48497650000000014,0.054193795,,,,
33,0.45461850000000004,1.5845395,0.49269339999999984,1.4664662,0.3789313000000001,1.3917487,0.32507779999999986,1.1417779,0.20169380000000015,0.94983953,0.629721,1.4003243,0.7077336000000001,1.1427059,0.7645400000000002,0.9434334,0.4872434000000001,0.9731297,0.44047020000000003,0.8691032,0.41859670000000015,0.49715406,0.5300476999999999,0.14536303,0.5437292999999999,0.8760368,0.3591365999999998,0.5823978,0.557528,0.30675453,0.3699414999999999,1.6082153,0.4149004999999999,1.6128287,,,,,0.5351777000000002,0.21514487,,,,,0.4817722,0.057380855,,,,
34,0.44607019999999986,1.5913742,0.4850203999999998,1.4744709,0.3703751999999998,1.4014108,0.3155584,1.151412,0.19148999999999994,0.95963,0.6222493999999998,1.408292,0.7015755000000001,1.151047,0.7597879999999999,0.9514915,0.4788032000000002,0.9813021,0.43302869999999993,0.87630725,0.4160666000000002,0.5041169,0.525474,0.1519888,0.5351466999999999,0.8851219,0.34570049999999997,0.59417593,0.5358179999999999,0.3047245,0.36111780000000016,1.6140085,0.40595939999999997,1.6187325,,,,,0.5064115999999999,0.21707034,,,,,0.47881220000000013,0.06108141,,,,
35,0.437497,1.5964751,0.47675469999999986,1.4796453,0.3620256999999998,1.4089952,0.30527190000000015,1.1591156,0.1814165000000001,0.9670809,0.6141283999999998,1.4149947,0.6955619999999998,1.1583878,0.7546425000000001,0.9581574,0.47018799999999983,0.9884854,0.42557,0.88235205,0.4121964,0.5100269,0.5213155999999999,0.15818381,0.5264666,0.8934337,0.33273699999999984,0.6043956,0.5141231999999998,0.30210477,0.3522750000000001,1.6179464,0.39697840000000006,1.622532,,,,,0.47728970000000004,0.21911663,,,,,0.476089,0.06491244,,,,
36,0.42855789999999994,1.602618,0.4683639999999998,1.4864147,0.3531892000000001,1.4173363,0.29743889999999995,1.1672031,0.17213769999999995,0.975617,0.6056309,1.4213861,0.6885197000000001,1.1652415,0.7488918,0.96413964,0.46097449999999984,0.99542296,0.4179784999999998,0.8883156,0.4077096,0.51592594,0.5168750000000002,0.16421843,0.5173825999999999,0.90143406,0.32043480000000013,0.61331624,0.4923332,0.2991312,0.34301780000000015,1.6234004,0.3874881000000001,1.62832,,,,,0.44922020000000007,0.22112072,,,,,0.4734759999999998,0.069143414,,,,
37,0.4197899999999999,1.6079451,0.4604746999999998,1.4929049,0.34396650000000006,1.4241987,0.288675,1.1738397,0.16320939999999995,0.9820856,0.5971614999999999,1.4269369,0.6817864999999999,1.1713846,0.7427362999999998,0.9690566,0.45129509999999984,1.0022954,0.4106238000000002,0.89389336,0.4026290000000001,0.52155614,0.5123644,0.16996449,0.5078990000000001,0.9097938,0.30884860000000014,0.62087065,0.4704980000000001,0.29589802,0.334082,1.6284229,0.3783604999999999,1.633147,,,,,0.4210759999999998,0.22336835,,,,,0.4711356000000002,0.07404083,,,,
38,0.4108483999999999,1.6134849,0.45144150000000005,1.4992893,0.3342961999999998,1.4301708,0.2792140000000001,1.1796639,0.15432259999999998,0.9873496,0.5879411999999999,1.4316204,0.6740507999999998,1.1766195,0.7356658,0.9730879,0.442917,1.0068688,0.4035552,0.8983986,0.3969714999999998,0.52606237,0.5077986999999999,0.17437911,0.49990580000000007,0.9145705,0.2982906999999999,0.6272208,0.4487041999999999,0.29231584,0.3251035,1.6338247,0.3693496999999999,1.6384764,,,,,0.392725,0.2250346,,,,,0.4685579999999998,0.0787254,,,,
39,0.4015613,1.6176784,0.44136759999999997,1.5034502,0.3248376999999998,1.4351122,0.27001790000000003,1.1844274,0.14585159999999986,0.9915048,0.5782250000000002,1.434999,0.6658072000000002,1.1805937,0.7288108000000002,0.97646224,0.43485830000000014,1.0106775,0.3961272,0.90214986,0.3916400000000002,0.529841,0.5028359999999998,0.17732441,0.49185729999999994,0.918493,0.28867909999999997,0.63186824,0.4267905000000001,0.2878821,0.3159428000000002,1.6378827,0.36033919999999986,1.6422482,,,,,0.3648465000000001,0.22532809,,,,,0.46532339999999994,0.082503855,,,,
40,0.39297650000000006,1.6211956,0.43309759999999997,1.5073112,0.31589100000000014,1.4392908,0.2611650000000001,1.188482,0.13793800000000012,0.99485964,0.5694276999999999,1.4381983,0.6572452000000002,1.1840211,0.7218176999999999,0.9792478,0.42656040000000006,1.0141635,0.3888254,0.9054609,0.3866900000000002,0.5332371,0.4970387999999999,0.17927808,0.4836008999999999,0.92225146,0.2790210000000002,0.63528496,0.4048118999999999,0.28312624,0.3072520000000001,1.6404816,0.35165140000000017,1.6446862,,,,,0.3380741999999999,0.22551632,,,,,0.4613782999999998,0.08533019,,,,
41,0.38371010000000005,1.6244159,0.42307970000000017,1.5099972,0.30655959999999993,1.4424696,0.25241880000000005,1.1913877,0.13010739999999998,0.9970789,0.5592434000000002,1.4404008,0.648234,1.186852,0.7140762999999999,0.98148644,0.4184834999999998,1.0170165,0.38144100000000014,0.9082022,0.3820825000000001,0.5360504,0.4908047,0.1804272,0.4756844,0.9252997,0.2697409999999998,0.6379298,0.3829254999999998,0.278301,0.297984,1.6436303,0.34232299999999993,1.6473079,,,,,0.31262919999999994,0.22624892,,,,,0.4562341999999999,0.08767879,,,,
42,0.3747058000000001,1.6274242,0.413459,1.5128329,0.2972497999999999,1.4451287,0.24382279999999978,1.1937457,0.1222013999999998,0.9989464,0.5495505,1.4424638,0.6385002000000002,1.1891503,0.7059660000000001,0.983088,0.41084809999999994,1.01935,0.37475749999999985,0.91046673,0.37762070000000003,0.53845936,0.4843099999999998,0.18113744,0.4688699999999999,0.9278856,0.26176600000000017,0.6395751,0.3612120000000001,0.27329636,0.2888255000000002,1.6462983,0.3329947,1.6497552,,,,,0.2877888999999998,0.22680062,,,,,0.45013570000000014,0.089773,,,,
43,0.3656929999999998,1.6294854,0.4041161999999998,1.5149076,0.28788139999999984,1.4463797,0.23462249999999996,1.1948543,0.11441020000000002,0.9991441,0.5404444000000002,1.4442542,0.6284518000000001,1.1908424,0.6973486000000002,0.98384476,0.4030239999999998,1.0206928,0.3676816999999999,0.9117732,0.3724555999999999,0.5398417,0.4776053,0.1811899,0.4616026999999998,0.9294122,0.2540914999999999,0.6398788,0.34001420000000016,0.26825893,0.27969860000000013,1.6479995,0.3237839,1.6514747,,,,,0.26353530000000003,0.22730732,,,,,0.44296120000000005,0.091118276,,,,
44,0.356811,1.630585,0.3951091999999998,1.5160267,0.27909300000000004,1.447802,0.22741480000000003,1.1958773,0.10748200000000008,0.99994576,0.5314972,1.4456892,0.6185095,1.1922171,0.6880817000000001,0.98446834,0.3949687000000002,1.0213658,0.36029389999999983,0.9124039,0.36712809999999996,0.54051316,0.47030189999999994,0.18060267,0.4539336999999999,0.93025386,0.24677039999999995,0.6390174,0.31873249999999986,0.26300865,0.2706515999999999,1.6485515,0.31458699999999995,1.6518213,,,,,0.24000900000000014,0.22752988,,,,,0.4341414000000001,0.09174049,,,,
45,0.3476159999999999,1.6312845,0.38563420000000015,1.5164409,0.2700977,1.4482033,0.2193303000000002,1.1959306,0.1008300000000002,0.99908984,0.5218099999999999,1.4463626,0.6091484999999999,1.1933265,0.6784944999999998,0.9844729,0.3866795999999999,1.021461,0.35245749999999987,0.9124528,0.3616385000000002,0.5406418,0.46269150000000003,0.1796298,0.446005,0.93049735,0.2397108000000001,0.63722754,0.29712499999999986,0.25773317,0.26125050000000005,1.6489699,0.3049170000000001,1.6519072,,,,,0.21705649999999999,0.22702932,,,,,0.4236848000000002,0.09195417,,,,
