frame,joint_0_x,joint_0_y,joint_1_x,joint_1_y,joint_2_x,joint_2_y,joint_3_x,joint_3_y,joint_4_x,joint_4_y,joint_5_x,joint_5_y,joint_6_x,joint_6_y,joint_7_x,joint_7_y,joint_8_x,joint_8_y,joint_9_x,joint_9_y,joint_10_x,joint_10_y,joint_11_x,joint_11_y,joint_12_x,joint_12_y,joint_13_x,joint_13_y,joint_14_x,joint_14_y,joint_15_x,joint_15_y,joint_16_x,joint_16_y,joint_17_x,joint_17_y,joint_18_x,joint_18_y,joint_19_x,joint_19_y,joint_20_x,joint_20_y,joint_21_x,joint_21_y,joint_22_x,joint_22_y,joint_23_x,joint_23_y,joint_24_x,joint_24_y
10,-0.37601265,1.6361668,-0.36888096,1.481741,-0.22137585,1.4503467,0.065903276,1.4371641,0.30642393,1.4591765,-0.5302385,1.4472805,-0.8238253,1.3881601,-1.0614966,1.409588,-0.38484848,0.9559936,-0.31494614,0.854353,-0.27044964,0.47021878,-0.27198398,0.08111036,-0.4548342,0.85890985,-0.49739522,0.4720083,-0.50592625,0.07352567,-0.33151448,1.6906397,-0.3942335,1.6967039,,,,,-0.5815889,0.03783858,,,,,-0.20170307,0.036867857,,,,
11,-0.37607488,1.6361824,-0.3689546,1.4817472,-0.2214455,1.4503434,0.06583133,1.4371132,0.30636424,1.4591322,-0.53029835,1.4473064,-0.82389355,1.3882374,-1.0615556,1.4097321,-0.38489535,0.956006,-0.31499222,0.8543682,-0.27047676,0.47024184,-0.2719685,0.08112419,-0.4548792,0.85892004,-0.49741015,0.47202024,-0.5059295,0.073531866,-0.33156392,1.6906512,-0.394281,1.6967008,,,,,-0.5816059,0.03786266,,,,,-0.20169413,0.03687054,,,,
12,-0.3761315,1.6361979,-0.36902514,1.4817529,-0.22151193,1.4503396,0.06576222,1.4370553,0.30630732,1.4590764,-0.53035533,1.4473307,-0.8239594,1.3883146,-1.061615,1.4098684,-0.38494006,0.956018,-0.3150367,0.8543832,-0.27050027,0.47026426,-0.2719537,0.081137896,-0.45492238,0.8589301,-0.49742666,0.47203174,-0.5059314,0.07353896,-0.33160767,1.6906625,-0.39432278,1.6966949,,,,,-0.5816177,0.03788221,,,,,-0.20168556,0.03687364,,,,
13,-0.37618333,1.6362141,-0.36909273,1.4817588,-0.22157514,1.4503357,0.06569597,1.4369906,0.30625355,1.459009,-0.53041005,1.4473541,-0.8240235,1.3883922,-1.0616753,1.409997,-0.38498226,0.9560296,-0.31507897,0.8543977,-0.27051914,0.4702859,-0.27193552,0.0811519,-0.4549633,0.85894,-0.4974447,0.47204208,-0.5059318,0.07354581,-0.3316472,1.6906741,-0.39436033,1.6966864,,,,,-0.5816258,0.037897527,,,,,-0.20167637,0.03687644,,,,
14,-0.37622967,1.6362302,-0.36915687,1.4817642,-0.22163475,1.4503305,0.06563288,1.436918,0.30620316,1.4589291,-0.5304617,1.447376,-0.8240852,1.3884708,-1.0617357,1.4101202,-0.3850217,0.9560408,-0.3151187,0.85441184,-0.2705345,0.4703066,-0.27191767,0.08116591,-0.45500153,0.8589495,-0.49746335,0.47205162,-0.50593126,0.073553324,-0.3316823,1.6906853,-0.39439353,1.6966755,,,,,-0.58163106,0.037910104,,,,,-0.201668,0.036879003,,,,
15,-0.37627062,1.6362458,-0.3692174,1.4817691,-0.22169058,1.4503244,0.06557301,1.4368365,0.3061563,1.4588361,-0.5305104,1.4473965,-0.82414436,1.3885503,-1.0617958,1.4102393,-0.38505805,0.9560515,-0.31515545,0.85442525,-0.27054667,0.4703262,-0.27190122,0.08117974,-0.4550368,0.85895836,-0.49748233,0.4720601,-0.50593007,0.07356095,-0.3317135,1.6906962,-0.39442298,1.6966624,,,,,-0.5816342,0.03792,,,,,-0.2016608,0.036881506,,,,
16,-0.37630644,1.6362607,-0.36927417,1.4817731,-0.22174239,1.4503163,0.06551671,1.4367447,0.30611345,1.45873,-0.5305562,1.4474156,-0.8242015,1.3886317,-1.0618557,1.4103563,-0.3850913,0.9560617,-0.3151891,0.8544379,-0.27055615,0.47034454,-0.2718867,0.08119327,-0.4550689,0.8589665,-0.4975014,0.4720676,-0.50592846,0.07356888,-0.33174163,1.690707,-0.39444956,1.6966474,,,,,-0.58163583,0.037927806,,,,,-0.20165494,0.03688407,,,,
17,-0.37633714,1.6362741,-0.36932674,1.4817761,-0.22178984,1.450306,0.06546423,1.4366415,0.30607498,1.4586096,-0.53059864,1.4474332,-0.8242562,1.3887153,-1.0619146,1.4104732,-0.38512126,0.95607144,-0.31521943,0.8544497,-0.2705633,0.4703616,-0.27187467,0.08120638,-0.45509768,0.858974,-0.4975204,0.47207415,-0.5059269,0.07357705,-0.33176705,1.690717,-0.39447373,1.6966307,,,,,-0.58163667,0.037934005,,,,,-0.20165068,0.03688675,,,,
18,-0.3763632,1.6362855,-0.36937505,1.4817779,-0.2218329,1.4502931,0.0654155,1.436526,0.30604088,1.4584742,-0.5306377,1.4474498,-0.82430834,1.388802,-1.0619719,1.4105923,-0.3851479,0.95608056,-0.31524646,0.8544604,-0.2705686,0.4703772,-0.27186587,0.08121878,-0.45512316,0.85898054,-0.4975391,0.47207984,-0.5059256,0.07358551,-0.3317905,1.690726,-0.3944963,1.6966126,,,,,-0.58163714,0.037938893,,,,,-0.20164807,0.036889553,,,,
19,-0.3763847,1.6362948,-0.36941892,1.4817786,-0.22187126,1.4502769,0.06537083,1.4363973,0.30601156,1.4583229,-0.53067327,1.4474653,-0.8243581,1.3888928,-1.0620275,1.4107155,-0.38517126,0.95608926,-0.31527036,0.85447025,-0.27057254,0.47039154,-0.27186078,0.08123076,-0.45514548,0.8589866,-0.4975577,0.47208518,-0.50592476,0.07359481,-0.33181232,1.6907339,-0.39451748,1.6965933,,,,,-0.5816374,0.037943244,,,,,-0.20164713,0.03689289,,,,
20,-0.37640202,1.6363015,-0.3694582,1.481778,-0.22190484,1.4502574,0.065330386,1.4362552,0.3059873,1.4581552,-0.53070533,1.44748,-0.8244053,1.3889881,-1.0620809,1.4108441,-0.38519147,0.9560975,-0.3152913,0.854479,-0.27057528,0.4704044,-0.2718594,0.08124173,-0.4551648,0.8589921,-0.49757594,0.4720898,-0.50592446,0.073604226,-0.33183274,1.6907406,-0.39453775,1.6965733,,,,,-0.5816376,0.037946463,,,,,-0.20164753,0.03689623,,,,
21,-0.37641516,1.6363055,-0.36949283,1.481776,-0.2219336,1.4502344,0.065294206,1.4361007,0.30596828,1.4579704,-0.5307337,1.4474943,-0.82445025,1.3890896,-1.0621321,1.4109797,-0.3852087,0.95610535,-0.31530952,0.8544869,-0.27057725,0.47041586,-0.27186173,0.08125192,-0.45518145,0.85899717,-0.49759388,0.47209445,-0.50592494,0.07361466,-0.3318517,1.6907457,-0.39455688,1.6965524,,,,,-0.5816379,0.03794974,,,,,-0.2016491,0.036899805,,,,
22,-0.37642407,1.6363065,-0.36952275,1.4817729,-0.22195747,1.4502076,0.06526235,1.4359344,0.30595452,1.4577677,-0.5307582,1.4475086,-0.82449245,1.3891973,-1.0621803,1.4111235,-0.38522324,0.956113,-0.31532556,0.8544938,-0.2705788,0.4704261,-0.27186763,0.081261456,-0.45519578,0.85900205,-0.4976114,0.47209913,-0.5059263,0.07362574,-0.33186883,1.6907492,-0.39457455,1.696531,,,,,-0.58163846,0.03795278,,,,,-0.20165174,0.03690356,,,,
23,-0.37642902,1.6363047,-0.36954826,1.4817684,-0.2219768,1.4501771,0.0652346,1.4357579,0.30594587,1.4575475,-0.53077906,1.4475229,-0.82453233,1.3893124,-1.0622258,1.4112756,-0.38523552,0.95612043,-0.31533974,0.8545,-0.27057996,0.47043508,-0.2718764,0.0812701,-0.4552082,0.8590068,-0.4976283,0.4721039,-0.5059284,0.07363725,-0.33188394,1.690751,-0.39459044,1.6965096,,,,,-0.58163905,0.03795564,,,,,-0.20165469,0.036907136,,,,
24,-0.3764244,1.636301,-0.36956903,1.4817631,-0.22199237,1.450144,0.06521019,1.4355704,0.30594113,1.4573156,-0.53079736,1.447536,-0.8245714,1.3894342,-1.0622689,1.4114367,-0.38524657,0.95612746,-0.31535372,0.85450435,-0.27058047,0.4704421,-0.27188838,0.08127719,-0.45522046,0.85901153,-0.4976437,0.47210845,-0.5059309,0.07364893,-0.33189264,1.6907547,-0.39460036,1.6964884,,,,,-0.58163947,0.037958503,,,,,-0.20165771,0.036910295,,,,
25,-0.3764204,1.6362934,-0.36958617,1.481756,-0.22200325,1.4501059,0.065190345,1.4353788,0.30594218,1.4570599,-0.5308112,1.447551,-0.824607,1.3895649,-1.0623084,1.4116063,-0.38525543,0.9561344,-0.31536552,0.8545089,-0.27058142,0.47044876,-0.27190256,0.08128446,-0.4552304,0.8590162,-0.49765813,0.4721134,-0.50593406,0.07366121,-0.331901,1.6907527,-0.39460987,1.6964657,,,,,-0.58164,0.03796166,,,,,-0.20166078,0.036913574,,,,
26,-0.37641186,1.6362829,-0.36959922,1.4817474,-0.2220099,1.4500637,0.0651747,1.4351845,0.30594856,1.4567852,-0.5308212,1.4475666,-0.82464015,1.3897035,-1.0623446,1.4117851,-0.38526323,0.9561408,-0.31537667,0.8545126,-0.27058274,0.47045422,-0.27191922,0.08129072,-0.45523968,0.8590205,-0.49767128,0.4721181,-0.5059376,0.07367325,-0.33190474,1.6907487,-0.3946148,1.6964426,,,,,-0.5816407,0.03796482,,,,,-0.20166399,0.036916018,,,,
27,-0.37639865,1.6362697,-0.36960894,1.4817371,-0.22201344,1.4500177,0.06516215,1.4349895,0.30595866,1.4564936,-0.53082824,1.4475827,-0.8246713,1.3898493,-1.0623772,1.4119725,-0.38527054,0.9561468,-0.31538758,0.8545155,-0.27058452,0.47045866,-0.27193803,0.081296206,-0.45524865,0.8590244,-0.49768266,0.47212252,-0.50594085,0.07368493,-0.33190328,1.6907425,-0.3946144,1.6964185,,,,,-0.5816411,0.03796792,,,,,-0.20166707,0.036917925,,,,
28,-0.37638044,1.6362536,-0.3696153,1.481725,-0.22201402,1.4499681,0.06515297,1.4347953,0.30597284,1.4561872,-0.5308324,1.4475994,-0.8247009,1.390002,-1.0624069,1.4121687,-0.38527775,0.95615196,-0.3153985,0.85451746,-0.27058685,0.47046182,-0.2719588,0.08130044,-0.45525765,0.8590277,-0.49769223,0.47212613,-0.5059439,0.07369566,-0.33189553,1.6907344,-0.39460766,1.696394,,,,,-0.5816412,0.037970483,,,,,-0.20167015,0.03691882,,,,
29,-0.3763573,1.6362348,-0.3696185,1.4817109,-0.22201216,1.4499149,0.06514627,1.4346027,0.30598977,1.455868,-0.53083366,1.4476166,-0.82472837,1.3901608,-1.0624326,1.4123739,-0.38528526,0.9561564,-0.31540978,0.8545186,-0.27058995,0.47046408,-0.27198106,0.081303775,-0.45526698,0.85903007,-0.49769992,0.4721289,-0.5059463,0.07370514,-0.331881,1.6907241,-0.39459386,1.6963688,,,,,-0.5816409,0.03797227,,,,,-0.20167328,0.036919236,,,,
30,-0.37632915,1.6362133,-0.36961862,1.4816949,-0.2220081,1.4498585,0.065142065,1.4344132,0.30600926,1.4555383,-0.53083223,1.4476339,-0.8247541,1.3903251,-1.0624547,1.4125878,-0.38529342,0.9561599,-0.3154215,0.8545188,-0.27059388,0.47046548,-0.27200428,0.08130598,-0.45527685,0.85903156,-0.497706,0.47213057,-0.5059479,0.0737133,-0.33185923,1.690712,-0.39457256,1.6963435,,,,,-0.5816401,0.037973285,,,,,-0.20167646,0.036918998,,,,
31,-0.37629613,1.6361891,-0.36961553,1.4816768,-0.22200188,1.4497991,0.06514025,1.4342265,0.30603093,1.4551998,-0.530828,1.4476514,-0.8247777,1.3904945,-1.0624725,1.4128108,-0.3853025,0.95616233,-0.31543398,0.8545179,-0.27059865,0.47046584,-0.2720278,0.081306934,-0.45528752,0.85903186,-0.49771082,0.47213104,-0.50594866,0.07371992,-0.33183,1.6906984,-0.39454353,1.6963186,,,,,-0.58163893,0.037973285,,,,,-0.20167974,0.036918223,,,,
32,-0.3762601,1.6361616,-0.36960867,1.4816561,-0.22199346,1.4497361,0.06514099,1.4340439,0.30605516,1.4548542,-0.5308205,1.4476697,-0.82479894,1.3906696,-1.0624864,1.4130418,-0.3853128,0.95616364,-0.31544736,0.854516,-0.27060473,0.47046572,-0.27205053,0.08130705,-0.45529908,0.85903084,-0.49771488,0.47213063,-0.5059488,0.07372528,-0.33179438,1.6906811,-0.3945077,1.6962931,,,,,-0.58163726,0.037972152,,,,,-0.20168364,0.03691691,,,,
33,-0.37621903,1.6361325,-0.36959773,1.4816332,-0.2219823,1.4496703,0.06514475,1.4338641,0.30608225,1.454503,-0.53080976,1.4476883,-0.82481766,1.3908496,-1.0624956,1.4132828,-0.3853245,0.9561639,-0.31546196,0.8545129,-0.27061188,0.47046462,-0.27207187,0.08130568,-0.45531195,0.8590286,-0.49771875,0.4721288,-0.50594836,0.07372868,-0.3317508,1.6906633,-0.39446357,1.69627,,,,,-0.58163536,0.03796959,,,,,-0.2016877,0.036915123,,,,
34,-0.37617245,1.6361022,-0.3695835,1.4816091,-0.22196874,1.4496031,0.06515092,1.4336855,0.3061109,1.4541507,-0.5307962,1.4477063,-0.82483375,1.3910314,-1.0624993,1.4135329,-0.38533747,0.9561631,-0.31547785,0.85450846,-0.27061954,0.47046232,-0.2720917,0.08130288,-0.45532614,0.8590253,-0.49772266,0.4721256,-0.505947,0.07373035,-0.33169943,1.6906475,-0.39441139,1.6962509,,,,,-0.5816329,0.03796631,,,,,-0.2016913,0.036913633,,,,
35,-0.37612104,1.6360711,-0.36956546,1.4815836,-0.22195238,1.4495343,0.065160036,1.4335072,0.30614176,1.453799,-0.530779,1.4477249,-0.82484674,1.3912165,-1.0624977,1.4137921,-0.38535166,0.9561615,-0.31549495,0.8545029,-0.27062738,0.47045922,-0.2721084,0.08129883,-0.4553416,0.85902107,-0.49772727,0.47212163,-0.5059451,0.07373077,-0.33164066,1.690633,-0.39435154,1.6962364,,,,,-0.58163023,0.037962556,,,,,-0.20169419,0.036912143,,,,
36,-0.37606502,1.6360393,-0.36954355,1.4815567,-0.22193307,1.4494642,0.06517193,1.4333279,0.30617437,1.4534495,-0.53075814,1.4477439,-0.82485616,1.3914039,-1.0624906,1.4140596,-0.3853671,0.9561591,-0.31551346,0.85449624,-0.27063543,0.47045556,-0.2721211,0.08129394,-0.45535842,0.8590161,-0.49773318,0.472117,-0.50594306,0.07372993,-0.33157486,1.6906197,-0.3942844,1.6962266,,,,,-0.5816277,0.037958443,,,,,-0.20169634,0.03691089,,,,
37,-0.37600452,1.6360083,-0.3695178,1.4815291,-0.22191063,1.4493934,0.06518683,1.4331467,0.306209,1.4531046,-0.5307336,1.4477638,-0.82486194,1.3915925,-1.062478,1.4143344,-0.38538367,0.95615625,-0.31553328,0.8544887,-0.2706432,0.47045138,-0.27212858,0.0812884,-0.45537657,0.85901064,-0.4977408,0.47211203,-0.5059408,0.07372838,-0.33150208,1.6906091,-0.39421004,1.6962233,,,,,-0.5816253,0.03795463,,,,,-0.20169726,0.03690976,,,,
38,-0.37593904,1.635978,-0.36948812,1.4815009,-0.22188485,1.4493222,0.06520495,1.4329627,0.30624583,1.4527652,-0.530705,1.4477848,-0.8248637,1.3917826,-1.0624598,1.4146159,-0.38540137,0.9561531,-0.3155546,0.8544804,-0.2706507,0.47044683,-0.27213037,0.08128232,-0.45539615,0.8590049,-0.4977505,0.4721069,-0.5059387,0.07372606,-0.3314221,1.6906013,-0.39412832,1.6962266,,,,,-0.5816234,0.03795123,,,,,-0.20169678,0.036908686,,,,
39,-0.3758688,1.6359494,-0.36945483,1.4814727,-0.22185615,1.4492513,0.06522554,1.4327765,0.30628392,1.4524329,-0.53067255,1.4478072,-0.82486105,1.3919727,-1.0624356,1.4149017,-0.38542014,0.95615,-0.3155774,0.8544717,-0.27065772,0.47044227,-0.27212584,0.0812763,-0.45541707,0.85899925,-0.49776226,0.47210193,-0.5059368,0.073723495,-0.33133537,1.6905973,-0.3940396,1.6962373,,,,,-0.58162177,0.037948728,,,,,-0.20169479,0.03690785,,,,
40,-0.37579334,1.635923,-0.36941805,1.481445,-0.22182438,1.4491811,0.065249085,1.432588,0.30632395,1.4521086,-0.5306364,1.4478315,-0.8248541,1.3921622,-1.0624061,1.4151912,-0.38543996,0.9561472,-0.31560156,0.85446286,-0.27066395,0.47043788,-0.27211437,0.0812704,-0.45543933,0.85899395,-0.49777624,0.47209716,-0.50593513,0.073720634,-0.3312415,1.6905977,-0.39394358,1.6962559,,,,,-0.58162063,0.037947,,,,,-0.2016907,0.036906898,,,,
41,-0.37571263,1.6358993,-0.369378,1.4814179,-0.22178994,1.449112,0.065274775,1.4323983,0.30636477,1.4517927,-0.5305965,1.4478582,-0.8248426,1.3923514,-1.0623711,1.4154829,-0.38546088,0.95614505,-0.31562722,0.85445434,-0.2706694,0.4704343,-0.27209574,0.08126551,-0.45546296,0.8589894,-0.4977923,0.472093,-0.50593376,0.07371837,-0.33114064,1.6906024,-0.39384037,1.696282,,,,,-0.58161986,0.03794688,,,,,-0.20168462,0.03690636,,,,
42,-0.3756264,1.635879,-0.36933485,1.4813924,-0.2217528,1.4490445,0.065303296,1.432209,0.30640772,1.4514865,-0.5305532,1.4478879,-0.82482696,1.3925399,-1.0623318,1.4157759,-0.3854831,0.95614374,-0.31565437,0.8544464,-0.270674,0.4704314,-0.27207002,0.08126098,-0.45548812,0.8589857,-0.49781048,0.472089,-0.505933,0.07371575,-0.3310327,1.6906122,-0.39372998,1.6963159,,,,,-0.5816197,0.037947237,,,,,-0.20167635,0.036905408,,,,
43,-0.37553436,1.6358616,-0.36928862,1.4813681,-0.22171323,1.4489782,0.0653339,1.4320207,0.3064515,1.4511895,-0.5305064,1.4479206,-0.82480663,1.3927269,-1.0622872,1.4160691,-0.3855066,0.9561433,-0.31568307,0.8544392,-0.270678,0.4704296,-0.27203807,0.08125758,-0.4555147,0.85898304,-0.49783045,0.47208548,-0.5059326,0.07371372,-0.3309177,1.6906264,-0.39361235,1.6963564,,,,,-0.58161974,0.037948728,,,,,-0.2016665,0.036904693,,,,
44,-0.37543663,1.6358478,-0.36923963,1.4813459,-0.22167143,1.4489136,0.065366834,1.4318353,0.30649662,1.4509034,-0.5304564,1.447957,-0.82478213,1.392913,-1.0622387,1.4163622,-0.3855317,0.95614403,-0.31571347,0.85443306,-0.27068174,0.47042897,-0.27200097,0.08125508,-0.45554304,0.8589816,-0.49785224,0.4720821,-0.5059327,0.07371175,-0.33079603,1.6906456,-0.39348802,1.6964037,,,,,-0.58162016,0.037950695,,,,,-0.20165525,0.036904097,,,,
45,-0.375333,1.635837,-0.36918786,1.481325,-0.22162747,1.4488499,0.06540212,1.4316539,0.30654332,1.4506289,-0.53040373,1.4479964,-0.8247539,1.3930978,-1.0621867,1.4166547,-0.3855585,0.9561456,-0.31574565,0.8544277,-0.27068543,0.4704292,-0.27196026,0.08125299,-0.4555732,0.85898125,-0.49787557,0.4720788,-0.5059331,0.073709965,-0.3306679,1.6906687,-0.39335716,1.696456,,,,,-0.5816206,0.03795296,,,,,-0.2016432,0.0369035,,,,
46,-0.37522313,1.6358287,-0.36913323,1.4813057,-0.22158146,1.448787,0.06543955,1.4314774,0.306591,1.4503665,-0.5303478,1.4480393,-0.8247211,1.3932813,-1.0621305,1.4169471,-0.38558722,0.95614797,-0.3157799,0.85442317,-0.27068967,0.4704304,-0.2719183,0.0812515,-0.45560548,0.858982,-0.4979006,0.4720755,-0.5059341,0.073708236,-0.33053347,1.6906958,-0.39321995,1.6965126,,,,,-0.58162105,0.037955344,,,,,-0.20163158,0.03690338,,,,
47,-0.3751071,1.6358227,-0.3690759,1.4812877,-0.22153336,1.4487246,0.06547958,1.431307,0.3066405,1.4501182,-0.5302894,1.4480848,-0.82468474,1.3934636,-1.0620713,1.4172394,-0.38561794,0.9561509,-0.31581622,0.8544191,-0.27069443,0.47043186,-0.2718764,0.081249654,-0.45564,0.8589837,-0.49792707,0.4720717,-0.5059353,0.07370609,-0.3303933,1.6907258,-0.39307708,1.6965723,,,,,-0.58162147,0.03795713,,,,,-0.20162049,0.036903083,,,,
48,-0.37498465,1.6358181,-0.36901557,1.4812706,-0.22148317,1.448662,0.065521985,1.4311428,0.30669135,1.4498842,-0.53022826,1.4481325,-0.8246444,1.3936441,-1.0620086,1.4175317,-0.38565072,0.95615405,-0.31585485,0.85441524,-0.27070004,0.47043347,-0.27183694,0.08124745,-0.45567682,0.858986,-0.49795496,0.47206753,-0.5059368,0.07370359,-0.3302478,1.6907582,-0.39292893,1.6966335,,,,,-0.58162165,0.037958443,,,,,-0.20161101,0.036903262,,,,
49,-0.3748549,1.6358142,-0.36895177,1.4812534,-0.22143027,1.4485985,0.065568,1.4309849,0.30674514,1.4496648,-0.53016424,1.4481819,-0.8246006,1.3938239,-1.0619435,1.4178256,-0.38568556,0.95615697,-0.31589577,0.8544109,-0.2707063,0.47043428,-0.27180174,0.081243575,-0.45571622,0.8589887,-0.4979844,0.47206247,-0.50593853,0.07369995,-0.3300966,1.6907923,-0.39277536,1.6966949,,,,,-0.5816217,0.037958562,,,,,-0.20160349,0.036902905,,,,
50,-0.37471765,1.6358105,-0.3688843,1.4812362,-0.22137456,1.4485335,0.06561726,1.430833,0.30680126,1.4494606,-0.5300972,1.4482317,-0.82455283,1.3940018,-1.0618749,1.4181201,-0.38572225,0.9561594,-0.31593895,0.85440576,-0.27071348,0.4704341,-0.27177256,0.08123827,-0.45575792,0.85899144,-0.49801508,0.4720567,-0.5059406,0.07369554,-0.3299403,1.6908271,-0.39261687,1.6967554,,,,,-0.5816217,0.037957847,,,,,-0.20159872,0.036902606,,,,
